"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x2863855529","x1321195387449847809",2020-10-27 21:01:41,"GeekCorner_uk","Wales is beautiful when it's not raining
#Googlepixel #wales #uk #mobilephotography #shotongooglepixel #googlepixel5 #teampixel #google #photography #smartphone #trees #fall #autumn #seasons #autumncolours #leaves https://t.co/yoo7L1ddXK","Instagram",,,,,FALSE,FALSE,1,0,0,0,"Googlepixel wales uk mobilephotography shotongooglepixel",,"twitter.com/i/web/status/1…","https://t.co/imArzu1VVY","https://twitter.com/i/web/status/1321195387449847809",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/GeekCorner_uk/status/1321195387449847809","Steve <U+0001F468><U+0001F3FB><U+200D><U+0001F4BB>GeekCorner<U+0001F468><U+0001F3FB><U+200D><U+0001F4BB><U+0001F913>","United Kingdom","We Provide tech news https://linktr.ee/Geekscorner","http://Geekscorner.Co.Uk",FALSE,6049,1178,66,19248,658,2014-11-06 14:14:33,FALSE,,,,"https://pbs.twimg.com/profile_banners/2863855529/1598558301","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1346672221893353473/1n_kfYKq_normal.jpg"
"x2863855529","x1321562858711261184",2020-10-28 21:21:53,"GeekCorner_uk","Autumn in full effect 

#shotongooglepixel #shotonpixel #teampixel #teamgoogle #google #googlepixel5 #googlepixel #autumn #leaves #fall #wales #uk #aberdare #unitedkingdom #mobilephotography #trees @ Aberdare Park https://t.co/bLD72xgYWA","Instagram",,,,,FALSE,FALSE,0,0,0,0,"shotongooglepixel shotonpixel teampixel teamgoogle google googlepixel5 googlepixel",,"twitter.com/i/web/status/1…","https://t.co/gVjMfyz4Xz","https://twitter.com/i/web/status/1321562858711261184",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/208d28e57bdc12e9.json","Wales","Wales, United Kingdom","admin","United Kingdom","GB","51.7192 -3.45833","-3.45833 51.7192","-5.353407 -5.353407 -2.649827 -2.649827 51.378778 53.430094 53.430094 51.378778","https://twitter.com/GeekCorner_uk/status/1321562858711261184","Steve <U+0001F468><U+0001F3FB><U+200D><U+0001F4BB>GeekCorner<U+0001F468><U+0001F3FB><U+200D><U+0001F4BB><U+0001F913>","United Kingdom","We Provide tech news https://linktr.ee/Geekscorner","http://Geekscorner.Co.Uk",FALSE,6049,1178,66,19248,658,2014-11-06 14:14:33,FALSE,,,,"https://pbs.twimg.com/profile_banners/2863855529/1598558301","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1346672221893353473/1n_kfYKq_normal.jpg"
"x1082436816957927424","x1321559959834865666",2020-10-28 21:10:22,"thatonehacker5","#iPhone12 already looking ancient. #Pixel5 is looking pretty nice!
@madebygoogle @Apple @MKBHD https://t.co/3ouxsIACZB","Twitter for Android",94,,,,FALSE,FALSE,0,0,0,0,"iPhone12 Pixel5",,,,,"http://pbs.twimg.com/media/Elcfx3oVMAAF3Ff.jpg","https://t.co/3ouxsIACZB","https://twitter.com/thatonehacker5/status/1321559959834865666/photo/1","photo","http://pbs.twimg.com/media/Elcfx3oVMAAF3Ff.jpg","https://t.co/3ouxsIACZB","https://twitter.com/thatonehacker5/status/1321559959834865666/photo/1",,"x776196808909336577 x380749300 x29873662","madebygoogle Apple MKBHD","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/thatonehacker5/status/1321559959834865666","complexmix <U+0001F339><U+270A><U+0001F3FE><U+0001F310><U+262D>","the best state","just here for the popcorn",,FALSE,207,712,3,13365,10300,2019-01-08 00:40:22,FALSE,,,,"https://pbs.twimg.com/profile_banners/1082436816957927424/1588269202","","http://pbs.twimg.com/profile_images/1325175704246394880/gBey52UV_normal.jpg"
"x38807340","x1321455915116175363",2020-10-28 14:16:56,"Bell","The new Google #Pixel5<U+0001F4F1> is here:   

Even better on Bell, Canada’s fastest 5G network:  

<U+2714><U+FE0F> Easily share, stream and surf   
<U+2714><U+FE0F> Make tasks easy-breezy with Google Assistant   
<U+2714><U+FE0F> $0 down, 0% APR on Bell SmartPay™","Twitter for Advertisers",,,,,FALSE,FALSE,0,0,0,0,"Pixel5",,"twitter.com/i/web/status/1…","https://t.co/b60GhcRhhN","https://twitter.com/i/web/status/1321455915116175363",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Bell/status/1321455915116175363","Bell","Canada","Follow us for the latest info on our products & services, as well as tech news & tips to make you a better mobile user. For support, tweet us @Bell_Support.","http://www.Bell.ca",FALSE,69175,2302,587,11585,992,2009-05-09 05:45:55,TRUE,,,,"https://pbs.twimg.com/profile_banners/38807340/1591626783","http://abs.twimg.com/images/themes/theme4/bg.gif","http://pbs.twimg.com/profile_images/1278692182392664064/BrTm_pv3_normal.jpg"
"x38807340","x1321558351210270720",2020-10-28 21:03:58,"Bell","The new Google #Pixel5<U+0001F4F1> is here:   

Get it on Bell, Canada’s best national network:  

<U+2714><U+FE0F> Easily share, stream and surf   
<U+2714><U+FE0F> Make tasks easy-breezy with Google Assistant   
<U+2714><U+FE0F> $0 down, 0% APR on Bell SmartPay™","Twitter for Advertisers",,,,,FALSE,FALSE,446,31,10,74,"Pixel5",,"twitter.com/i/web/status/1…","https://t.co/W6Ogh7Ddw0","https://twitter.com/i/web/status/1321558351210270720",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Bell/status/1321558351210270720","Bell","Canada","Follow us for the latest info on our products & services, as well as tech news & tips to make you a better mobile user. For support, tweet us @Bell_Support.","http://www.Bell.ca",FALSE,69175,2302,587,11585,992,2009-05-09 05:45:55,TRUE,,,,"https://pbs.twimg.com/profile_banners/38807340/1591626783","http://abs.twimg.com/images/themes/theme4/bg.gif","http://pbs.twimg.com/profile_images/1278692182392664064/BrTm_pv3_normal.jpg"
"x38807340","x1321454408652201985",2020-10-28 14:10:57,"Bell","The new Google #Pixel5<U+0001F4F1> is here:   

Even better on Bell, Canada’s best national network:  

<U+2714><U+FE0F> Easily share, stream and surf   
<U+2714><U+FE0F> Make tasks easy-breezy with Google Assistant   
<U+2714><U+FE0F> $0 down, 0% APR on Bell SmartPay™","Twitter for Advertisers",,,,,FALSE,FALSE,16,0,1,2,"Pixel5",,"twitter.com/i/web/status/1…","https://t.co/QBPLxUQYdt","https://twitter.com/i/web/status/1321454408652201985",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Bell/status/1321454408652201985","Bell","Canada","Follow us for the latest info on our products & services, as well as tech news & tips to make you a better mobile user. For support, tweet us @Bell_Support.","http://www.Bell.ca",FALSE,69175,2302,587,11585,992,2009-05-09 05:45:55,TRUE,,,,"https://pbs.twimg.com/profile_banners/38807340/1591626783","http://abs.twimg.com/images/themes/theme4/bg.gif","http://pbs.twimg.com/profile_images/1278692182392664064/BrTm_pv3_normal.jpg"
"x38807340","x1321558580349308936",2020-10-28 21:04:53,"Bell","The new Google #Pixel5<U+0001F4F1> is here:   

Get it on Bell, Canada’s fastest national 5G network:  

<U+2714><U+FE0F> Easily share, stream and surf   
<U+2714><U+FE0F> Make tasks easy-breezy with Google Assistant   
<U+2714><U+FE0F> $0 down, 0% APR on Bell SmartPay™","Twitter for Advertisers",,,,,FALSE,FALSE,96,7,5,13,"Pixel5",,"twitter.com/i/web/status/1…","https://t.co/ggGGMIgpM9","https://twitter.com/i/web/status/1321558580349308936",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Bell/status/1321558580349308936","Bell","Canada","Follow us for the latest info on our products & services, as well as tech news & tips to make you a better mobile user. For support, tweet us @Bell_Support.","http://www.Bell.ca",FALSE,69175,2302,587,11585,992,2009-05-09 05:45:55,TRUE,,,,"https://pbs.twimg.com/profile_banners/38807340/1591626783","http://abs.twimg.com/images/themes/theme4/bg.gif","http://pbs.twimg.com/profile_images/1278692182392664064/BrTm_pv3_normal.jpg"
"x1126589378342551553","x1320795785991200769",2020-10-26 18:33:49,"GreenShades9","I like how, in most shots, the P5 doesn't try to give shots a uniform brightness; it doesn't try to bring out the shadows too much, there's contrast. 1/2

@HANI_4k @MrViZZiATO @LBPHeretic @sergeyszest @shutupzac96 @nickmgray #Pixel5 

https://t.co/0RzcGEbApJ","Twitter Web App",,,,,FALSE,FALSE,1,0,0,1,,,"twitter.com/i/web/status/1…","https://t.co/q4Wr3aTgkR","https://twitter.com/i/web/status/1320795785991200769",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/GreenShades9/status/1320795785991200769","GreenShades","Miami, FL","I'm here for #tech news, #DragRace, and Twitter #drama.

<U+0001F1F3><U+0001F1EE><U+0001F1FA><U+0001F1F2><U+0001F3F3><U+FE0F><U+200D><U+0001F308>",,FALSE,96,83,0,9435,27204,2019-05-09 20:46:53,FALSE,,,,"https://pbs.twimg.com/profile_banners/1126589378342551553/1602595227","","http://pbs.twimg.com/profile_images/1316005877346861057/EEfZ2LM7_normal.jpg"
"x1126589378342551553","x1321089695317721088",2020-10-27 14:01:42,"GreenShades9","That's great, but my pre-order still says ""Ordered"" and I placed by order on the same day as the screenshot shown on 9to5Google's site.

It's supposed to be delivered by Nov 3-4.

#Pixel5 https://t.co/BfifBLqi5I","Twitter Web App",140,,,,TRUE,FALSE,0,0,0,1,,,"twitter.com/i/web/status/1…","https://t.co/nT7QAbximl","https://twitter.com/i/web/status/1321089695317721088",,,,,,,,,,,"en","x1321085134611820555","Pixel 5 orders are now shipping from the Google Store in the US https://t.co/pRX9kZKyqD by @nexusben https://t.co/RTH8bbHU6c",2020-10-27 13:43:35,"9to5Google",64,3,"x177087369","9to5Google","9to5Google.com",77102,77,42505,"Mountain View, California","#madebygoogle #teampixel We break news on Alphabet, Google, Android, Pixel, Home, Chrome, and more, every day. Have a news tip for us? tips@9to5g.com",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/GreenShades9/status/1321089695317721088","GreenShades","Miami, FL","I'm here for #tech news, #DragRace, and Twitter #drama.

<U+0001F1F3><U+0001F1EE><U+0001F1FA><U+0001F1F2><U+0001F3F3><U+FE0F><U+200D><U+0001F308>",,FALSE,96,83,0,9435,27204,2019-05-09 20:46:53,FALSE,,,,"https://pbs.twimg.com/profile_banners/1126589378342551553/1602595227","","http://pbs.twimg.com/profile_images/1316005877346861057/EEfZ2LM7_normal.jpg"
"x1126589378342551553","x1321555702314315777",2020-10-28 20:53:27,"GreenShades9","My @madebygoogle Pixel 5 is on its way, and the delivery has been upped to include Oct!!! #madebygoogle #Pixel5 #launchnightin

<U+0001F973>

@HANI_4k @LBPHeretic @MrViZZiATO @sergeyszest @shutupzac96 https://t.co/hH2u9Iy4yE","Twitter Web App",140,,,,FALSE,FALSE,3,0,0,2,"madebygoogle Pixel5",,"twitter.com/i/web/status/1…","https://t.co/ZyRr9xI6A7","https://twitter.com/i/web/status/1321555702314315777",,,,,,,,,"x776196808909336577","madebygoogle","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/GreenShades9/status/1321555702314315777","GreenShades","Miami, FL","I'm here for #tech news, #DragRace, and Twitter #drama.

<U+0001F1F3><U+0001F1EE><U+0001F1FA><U+0001F1F2><U+0001F3F3><U+FE0F><U+200D><U+0001F308>",,FALSE,96,83,0,9435,27204,2019-05-09 20:46:53,FALSE,,,,"https://pbs.twimg.com/profile_banners/1126589378342551553/1602595227","","http://pbs.twimg.com/profile_images/1316005877346861057/EEfZ2LM7_normal.jpg"
"x1126589378342551553","x1321074175201538049",2020-10-27 13:00:02,"GreenShades9","I'm worried that if @madebygoogle doesn't charge my credit card today or tomorrow, that my Pixel 5 won't be delivered by Nov 3-4.

#madebygoogle #Pixel5 #launchnightin https://t.co/gOYm6AzVrS","Twitter Web App",140,,,,FALSE,FALSE,1,0,0,1,,,"twitter.com/i/web/status/1…","https://t.co/tSMF4tlqlN","https://twitter.com/i/web/status/1321074175201538049",,,,,,,,,"x776196808909336577","madebygoogle","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/GreenShades9/status/1321074175201538049","GreenShades","Miami, FL","I'm here for #tech news, #DragRace, and Twitter #drama.

<U+0001F1F3><U+0001F1EE><U+0001F1FA><U+0001F1F2><U+0001F3F3><U+FE0F><U+200D><U+0001F308>",,FALSE,96,83,0,9435,27204,2019-05-09 20:46:53,FALSE,,,,"https://pbs.twimg.com/profile_banners/1126589378342551553/1602595227","","http://pbs.twimg.com/profile_images/1316005877346861057/EEfZ2LM7_normal.jpg"
"x1269682854990053376","x1321545559853981697",2020-10-28 20:13:09,"24T_News","CAMERA Comparison time! <U+0001F4F8><U+25B6><U+FE0F>https://t.co/IFewF8EZMi

(Big thanks to my wife Sarah for putting up with my annoying camera tests!)<U+0001F605>#iPhone12 #Pixel5 #GalaxyS20FE https://t.co/gEIaK4auqP","Twitter Web App",,,,,FALSE,TRUE,0,0,0,0,,,"youtu.be/fvO4aDOMdIA","https://t.co/IFewF8EZMi","https://youtu.be/fvO4aDOMdIA",,,,,,,,,"x2990191270","TheTechChap","en",,,,,,,,,,,,,,,,"x1321544356352897025","CAMERA Comparison time! <U+0001F4F8><U+25B6><U+FE0F>https://t.co/IFewF8EZMi

(Big thanks to my wife Sarah for putting up with my annoying camera tests!)<U+0001F605>#iPhone12 #Pixel5 #GalaxyS20FE https://t.co/gEIaK4auqP",2020-10-28 20:08:22,"Twitter Web App",106,7,"x2990191270","TheTechChap","The Tech Chap",32788,964,4538,"United Kingdom","<U+25B6><U+FE0F> #Tech | #Reviews | #Lifestyle <U+2B07><U+FE0F> NEW VIDEO <U+2B07><U+FE0F>",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/24T_News/status/1321545559853981697","24T","Technology","95% <U+0001F6A7><U+0001F6A8>Mobile's Android magisk ,Rom Test, iOS jailbreak pc  Mac windows Linux ps games update News<U+0001F3F4><U+200D><U+2620><U+FE0F>
#<U+0627><U+0644><U+062D><U+0645><U+062F>_<U+0644><U+0644><U+0647>","https://www.ifixit.com",FALSE,32,564,0,2706,1355,2020-06-07 17:29:50,FALSE,,,,"https://pbs.twimg.com/profile_banners/1269682854990053376/1591554924","","http://pbs.twimg.com/profile_images/1269719278741307393/k-7evIy-_normal.jpg"
"x39347363","x1321545238436024321",2020-10-28 20:11:52,"nathanAsexton","CAMERA Comparison time! <U+0001F4F8><U+25B6><U+FE0F>https://t.co/IFewF8EZMi

(Big thanks to my wife Sarah for putting up with my annoying camera tests!)<U+0001F605>#iPhone12 #Pixel5 #GalaxyS20FE https://t.co/gEIaK4auqP","Twitter for Android",,,,,FALSE,TRUE,0,0,0,0,,,"youtu.be/fvO4aDOMdIA","https://t.co/IFewF8EZMi","https://youtu.be/fvO4aDOMdIA",,,,,,,,,"x2990191270","TheTechChap","en",,,,,,,,,,,,,,,,"x1321544356352897025","CAMERA Comparison time! <U+0001F4F8><U+25B6><U+FE0F>https://t.co/IFewF8EZMi

(Big thanks to my wife Sarah for putting up with my annoying camera tests!)<U+0001F605>#iPhone12 #Pixel5 #GalaxyS20FE https://t.co/gEIaK4auqP",2020-10-28 20:08:22,"Twitter Web App",106,7,"x2990191270","TheTechChap","The Tech Chap",32788,964,4538,"United Kingdom","<U+25B6><U+FE0F> #Tech | #Reviews | #Lifestyle <U+2B07><U+FE0F> NEW VIDEO <U+2B07><U+FE0F>",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/nathanAsexton/status/1321545238436024321","Nathan Sexton-Schoenmann <U+0001F3F3><U+FE0F><U+200D><U+0001F308>","Wisconsin, USA","Stupidity isn't a virus but it sure is spreading like one.","https://nathansexton1.wixsite.com/nas1",FALSE,105,159,1,14792,919,2009-05-11 21:31:08,FALSE,,,,"https://pbs.twimg.com/profile_banners/39347363/1525499634","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/1329238629315715073/auPuXH9f_normal.jpg"
"x2990191270","x1321544356352897025",2020-10-28 20:08:22,"TheTechChap","CAMERA Comparison time! <U+0001F4F8><U+25B6><U+FE0F>https://t.co/IFewF8EZMi

(Big thanks to my wife Sarah for putting up with my annoying camera tests!)<U+0001F605>#iPhone12 #Pixel5 #GalaxyS20FE https://t.co/gEIaK4auqP","Twitter Web App",140,,,,FALSE,FALSE,106,7,0,7,,,"youtu.be/fvO4aDOMdIA twitter.com/i/web/status/1…","https://t.co/IFewF8EZMi https://t.co/nBtyFhZBSH","https://youtu.be/fvO4aDOMdIA https://twitter.com/i/web/status/1321544356352897025",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/TheTechChap/status/1321544356352897025","The Tech Chap","United Kingdom","<U+25B6><U+FE0F> #Tech | #Reviews | #Lifestyle <U+2B07><U+FE0F> NEW VIDEO <U+2B07><U+FE0F>","http://youtube.com/c/TheTechChap",FALSE,32788,964,183,4538,9016,2015-01-21 16:22:39,FALSE,,,,"https://pbs.twimg.com/profile_banners/2990191270/1564051629","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/1214441852725866497/OTH2Tpcc_normal.jpg"
"x2990191270","x1320469375862886405",2020-10-25 20:56:46,"TheTechChap","Which do you prefer? <U+0001F4F8> 

(Portrait, no edits/filter) 
#iPhone12 #pixel5 https://t.co/ZJbujnUoZ7","Twitter for Android",71,,,,FALSE,FALSE,336,35,30,126,"iPhone12 pixel5",,,,,"http://pbs.twimg.com/media/ElM_5WaXYAgA_Zt.jpg","https://t.co/ZJbujnUoZ7","https://twitter.com/TheTechChap/status/1320469375862886405/photo/1","photo","http://pbs.twimg.com/media/ElM_5WaXYAgA_Zt.jpg http://pbs.twimg.com/media/ElM_5jAWkAAUSlB.jpg","https://t.co/ZJbujnUoZ7 https://t.co/ZJbujnUoZ7","https://twitter.com/TheTechChap/status/1320469375862886405/photo/1 https://twitter.com/TheTechChap/status/1320469375862886405/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/TheTechChap/status/1320469375862886405","The Tech Chap","United Kingdom","<U+25B6><U+FE0F> #Tech | #Reviews | #Lifestyle <U+2B07><U+FE0F> NEW VIDEO <U+2B07><U+FE0F>","http://youtube.com/c/TheTechChap",FALSE,32788,964,183,4538,9016,2015-01-21 16:22:39,FALSE,,,,"https://pbs.twimg.com/profile_banners/2990191270/1564051629","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/1214441852725866497/OTH2Tpcc_normal.jpg"
"x1385986886","x1321542420396412934",2020-10-28 20:00:40,"iErayDursun","Phenomenal first impressions, @madebygoogle. Beautiful color, great build quality, perfect size. #Pixel5 https://t.co/L8nx5YreO6","Twitter for Android",104,,,,FALSE,FALSE,2,0,0,1,"Pixel5",,,,,"http://pbs.twimg.com/media/ElcP0qaXUAAO1X-.jpg","https://t.co/L8nx5YreO6","https://twitter.com/iErayDursun/status/1321542420396412934/photo/1","photo","http://pbs.twimg.com/media/ElcP0qaXUAAO1X-.jpg","https://t.co/L8nx5YreO6","https://twitter.com/iErayDursun/status/1321542420396412934/photo/1",,"x776196808909336577","madebygoogle","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/iErayDursun/status/1321542420396412934","Eray","Milwaukee, WI","Director of Communications for @section8chicago | #cf97 #cffc #FullMingo #ChicagoNISA | All opinions are my own.","http://eraydursun.com",FALSE,525,1798,18,28327,42164,2013-04-28 03:10:36,FALSE,,,,"https://pbs.twimg.com/profile_banners/1385986886/1558560942","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1131312698271121409/9mOOogoj_normal.jpg"
"x41743735","x1321532090371002370",2020-10-28 19:19:37,"LSULaw2009","Thankfully the neighbor at one of the nearby apartment complexes was honest and reached out to me about my package @Fedex delivered to the wrong address. Hopefully FedEx gets it right for my Pixel5!","Talon Android",,,,,FALSE,FALSE,0,0,0,0,,,"twitter.com/i/web/status/1…","https://t.co/c6aUELyB37","https://twitter.com/i/web/status/1321532090371002370",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/LSULaw2009/status/1321532090371002370","Patrick Virgadamo","30.45241,-91.184405","All opinions posted here are mine, and mine alone.",,FALSE,331,883,13,5114,557,2009-05-22 03:35:00,FALSE,,,,"https://pbs.twimg.com/profile_banners/41743735/1398657012","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1272319887332069378/ez1XJahN_normal.jpg"
"x99748135","x1321531029304365057",2020-10-28 19:15:24,"_mowmo_","#Pixel5 <U+25BA> https://t.co/98OnVlPAzb

#Wallpapers by @_mowmo_ @KubixStudio
<U+25BA> https://t.co/vcSGdoDa91
<U+25BA> https://t.co/hHVB0aWiYr
Icon Pack  : #PixPie Clock &amp; Weather : #Xwidget Pro 

@Nova_Launcher #EgFoxDesign #MuvingAndroid #teampixel #screenshot https://t.co/1aY2PouWSG","Twitter for Android",,,,,FALSE,TRUE,0,0,0,0,"Pixel5 Wallpapers",,"bit.ly/2SSoPPU creative.studiokubix.com/wallpaper?id=U…","https://t.co/98OnVlPAzb https://t.co/vcSGdoDa91","http://bit.ly/2SSoPPU https://creative.studiokubix.com/wallpaper?id=U1603774079",,,,,,,,,"x2976134381 x99748135 x1074962309074817027","EgFoxDesign _mowmo_ KubixStudio","en",,,,,,,,,,,,,,,,"x1321351754643132417","#Pixel5 <U+25BA> https://t.co/98OnVlPAzb

#Wallpapers by @_mowmo_ @KubixStudio
<U+25BA> https://t.co/vcSGdoDa91
<U+25BA> https://t.co/hHVB0aWiYr
Icon Pack  : #PixPie Clock &amp; Weather : #Xwidget Pro 

@Nova_Launcher #EgFoxDesign #MuvingAndroid #teampixel #screenshot https://t.co/1aY2PouWSG",2020-10-28 07:23:02,"Twitter Web App",6,3,"x2976134381","EgFoxDesign","<U+0001F1EB><U+0001F1F7> EG<U+15B4>O<U+166D><U+15EA>E<U+1515>IG<U+144E> <U+0001F1EB><U+0001F1F7>",392,1170,14587,"PARIS","Pixel 5  <U+0001F919>",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/_mowmo_/status/1321531029304365057","MOWMO",,"DEVELOPER / GRAPHIC DESIGN","https://play.google.com/store/apps/dev?id=4846437818984567320",FALSE,1471,118,50,20196,628,2009-12-27 17:36:33,FALSE,,,,"https://pbs.twimg.com/profile_banners/99748135/1533669114","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1325079805629493249/G_wKUTnS_normal.jpg"
"x701313730336808961","x1321530166221271041",2020-10-28 19:11:59,"Waytodawn86","New #Pixel5, who dis??? https://t.co/sxQUOQn51N","Twitter for Android",23,,,,FALSE,FALSE,0,0,0,0,"Pixel5",,,,,"http://pbs.twimg.com/tweet_video_thumb/ElcErdmUUAADlQg.jpg","https://t.co/sxQUOQn51N","https://twitter.com/Waytodawn86/status/1321530166221271041/photo/1","photo","http://pbs.twimg.com/tweet_video_thumb/ElcErdmUUAADlQg.jpg","https://t.co/sxQUOQn51N","https://twitter.com/Waytodawn86/status/1321530166221271041/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Waytodawn86/status/1321530166221271041","Jaime The Spectacular Aparicio","Traverse Town ","With great power comes something something 
<U+0001F914><U+0001F914><U+0001F914>","http://elpaisanoonline.com",FALSE,91,546,1,8816,39739,2016-02-21 07:53:17,FALSE,,,,"https://pbs.twimg.com/profile_banners/701313730336808961/1601489113","","http://pbs.twimg.com/profile_images/925466858441945088/VeGUjWQJ_normal.jpg"
"x17260218","x1320297005948821504",2020-10-25 09:31:50,"jinxworld","Pixel 5! Pretty happy with it so far. 
#teampixel 
#screenshot
#pixel5 https://t.co/btkk5FTaqA","Flamingo for Android",70,,,,FALSE,FALSE,5,0,0,1,"teampixel screenshot pixel5",,,,,"http://pbs.twimg.com/media/ElKjISeX0AA6EXU.jpg","https://t.co/btkk5FTaqA","https://twitter.com/jinxworld/status/1320297005948821504/photo/1","photo","http://pbs.twimg.com/media/ElKjISeX0AA6EXU.jpg","https://t.co/btkk5FTaqA","https://twitter.com/jinxworld/status/1320297005948821504/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/jinxworld/status/1320297005948821504","Raymond van der Werf","Netherlands","it's me!",,FALSE,112,190,9,6597,670,2008-11-08 22:30:52,FALSE,,,,"https://pbs.twimg.com/profile_banners/17260218/1491201652","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/1147189250384912385/47A-AbCp_normal.jpg"
